CustomerID,Total_Orders,Total_Items,Unique_Products,Total_Revenue,Avg_Order_Value
14098.0,1,104,21,147.35,147.35
14099.0,11,2179,169,3104.17,282.1972727272727
14100.0,1,64,24,194.9,194.9
14101.0,6,6942,16,5976.79,996.1316666666667
14102.0,5,961,35,1360.28,272.056
14104.0,2,72,21,216.20999999999998,108.10499999999999
14105.0,1,800,74,1266.23,1266.23
14107.0,7,1793,61,2703.23,386.17571428571426
14108.0,2,381,33,597.91,298.955
14109.0,1,88,9,144.2,144.2
14110.0,12,2445,94,5683.15,473.5958333333333
14111.0,4,458,10,692.85,173.2125
14112.0,7,1651,120,2915.15,416.45
14113.0,4,745,26,1840.42,460.105
14114.0,2,101,15,386.53,193.265
14116.0,5,707,61,1382.74,276.548
14117.0,1,72,3,90.0,90.0
14121.0,4,2082,148,2780.15,695.0375
14124.0,1,1618,4,419.58000000000004,419.58000000000004
14125.0,3,1640,159,2740.43,913.4766666666666
14126.0,3,508,14,706.1300000000001,235.3766666666667
14127.0,3,321,39,709.71,236.57000000000002
14128.0,2,564,40,637.5,318.75
14129.0,5,592,35,1123.8600000000001,224.77200000000002
14130.0,1,258,66,483.86,483.86
14132.0,11,3368,99,3586.0299999999997,326.00272727272727
14133.0,3,348,26,605.64,201.88
14135.0,15,3850,96,4690.31,312.68733333333336
14138.0,2,610,40,982.3800000000001,491.19000000000005
14139.0,1,510,26,415.82,415.82
14140.0,2,811,60,935.05,467.525
14141.0,4,355,27,915.13,228.7825
14142.0,1,313,22,311.81,311.81
14143.0,1,30,7,115.8,115.8
14145.0,4,756,6,3742.2,935.55
14146.0,5,2437,184,4191.0,838.2
14147.0,2,108,4,483.4,241.7
14148.0,1,16,3,157.2,157.2
14149.0,1,218,28,446.62,446.62
14150.0,2,496,23,658.64,329.32
14152.0,2,711,47,621.29,310.645
14154.0,2,465,52,1345.62,672.81
14155.0,1,25,6,118.75,118.75
14156.0,55,57885,730,117379.63,2134.175090909091
14157.0,2,284,45,432.88,216.44
14158.0,1,781,41,507.66,507.66
14159.0,11,4408,507,4693.01,426.6372727272728
14161.0,3,455,87,1110.52,370.17333333333335
14162.0,2,142,25,289.36,144.68
14163.0,4,893,36,2445.91,611.4775
14164.0,2,1033,28,1631.77,815.885
14165.0,1,54,23,122.53999999999999,122.53999999999999
14167.0,4,150,27,574.84,143.71
14171.0,1,167,57,363.79,363.79
14173.0,4,150,28,450.84,112.71
14174.0,1,94,26,134.46,134.46
14175.0,3,1515,139,3222.3,1074.1000000000001
14176.0,4,209,28,576.9000000000001,144.22500000000002
14177.0,4,205,37,559.41,139.8525
14178.0,7,1505,191,1620.93,231.5614285714286
14179.0,2,330,135,719.78,359.89
14180.0,25,719,111,4748.52,189.94080000000002
14184.0,1,127,24,452.89,452.89
14185.0,1,6,3,197.65,197.65
14188.0,6,1162,36,2054.36,342.3933333333334
14189.0,15,3937,177,4654.08,310.272
14191.0,13,3662,145,4684.76,360.36615384615385
14193.0,2,445,35,853.39,426.695
14194.0,21,5840,274,11349.52,540.4533333333334
14195.0,2,760,7,1012.0,506.0
14196.0,1,142,6,335.52,335.52
14198.0,4,290,36,701.4,175.35
14199.0,1,28,2,185.39999999999998,185.39999999999998
14201.0,7,590,32,747.44,106.77714285714286
14204.0,1,82,36,161.03,161.03
14205.0,2,204,23,466.7,233.35
14206.0,1,276,20,328.15999999999997,328.15999999999997
14208.0,1,114,10,151.74,151.74
14209.0,6,691,56,2073.43,345.57166666666666
14210.0,6,760,65,1905.8400000000001,317.64000000000004
14211.0,9,1242,87,2241.1,249.0111111111111
14212.0,1,1152,9,1070.48,1070.48
14214.0,5,751,64,1004.38,200.876
14215.0,6,1358,98,1789.72,298.2866666666667
14216.0,4,594,47,1839.3,459.825
14217.0,17,689,78,2004.98,117.94
14218.0,1,160,12,169.48000000000002,169.48000000000002
14219.0,1,78,7,89.94,89.94
14220.0,2,272,21,632.4,316.2
14221.0,9,2191,123,3432.8,381.4222222222222
14222.0,1,607,41,683.17,683.17
14223.0,3,585,50,991.13,330.37666666666667
14224.0,4,514,105,1050.12,262.53
14226.0,5,1308,64,2232.19,446.438
14227.0,10,1820,118,3350.96,335.096
14229.0,3,610,29,1547.2,515.7333333333333
14231.0,3,409,47,925.71,308.57
14232.0,5,1941,81,2048.07,409.61400000000003
14233.0,4,680,30,1462.72,365.68
14234.0,4,963,122,775.46,193.865
14235.0,5,1959,66,3144.86,628.972
14236.0,2,310,15,490.86,245.43
14237.0,1,38,9,161.0,161.0
14238.0,1,111,8,146.85,146.85
14239.0,11,993,83,2380.85,216.4409090909091
14240.0,2,418,38,890.34,445.17
14241.0,1,146,10,213.70000000000002,213.70000000000002
14242.0,2,123,13,280.55,140.275
14243.0,10,1221,99,2588.77,258.877
14245.0,2,976,107,1693.45,846.725
14246.0,3,804,57,1474.06,491.3533333333333
14247.0,1,47,19,136.76999999999998,136.76999999999998
14248.0,1,102,8,302.58,302.58
14250.0,3,1200,94,1904.05,634.6833333333333
14251.0,5,1674,37,2879.7000000000003,575.94
14256.0,2,414,51,969.0600000000001,484.53000000000003
14257.0,5,1682,88,3099.7200000000003,619.9440000000001
14258.0,9,7100,59,12669.98,1407.7755555555555
14259.0,1,68,5,120.0,120.0
14261.0,2,406,52,1163.45,581.725
14262.0,8,1645,88,2618.23,327.27875
14264.0,2,70,15,333.97,166.985
14265.0,2,330,31,530.18,265.09
14267.0,3,530,25,1516.24,505.41333333333336
14270.0,1,197,29,492.65000000000003,492.65000000000003
14271.0,1,88,10,112.32,112.32
14272.0,2,599,33,437.96,218.98
14273.0,4,264,22,559.97,139.9925
14276.0,3,744,55,1119.74,373.24666666666667
14277.0,3,1984,195,4216.2,1405.3999999999999
14280.0,1,52,8,134.04,134.04
14282.0,15,2668,73,3729.34,248.62266666666667
14284.0,2,161,24,595.25,297.625
14285.0,4,541,18,1910.01,477.5025
14286.0,3,4338,221,4628.75,1542.9166666666667
14287.0,3,261,9,176.63,58.876666666666665
14288.0,1,188,16,426.6,426.6
14289.0,6,292,34,911.26,151.87666666666667
14290.0,5,915,89,2314.65,462.93
14291.0,11,2749,145,3883.25,353.02272727272725
14292.0,9,1663,65,4871.93,541.3255555555556
14293.0,4,709,52,1046.56,261.64
14295.0,1,84,5,166.20000000000002,166.20000000000002
14297.0,4,865,48,1305.33,326.3325
14298.0,44,58343,891,51527.3,1171.075
14299.0,9,2149,95,3965.62,440.6244444444444
14300.0,1,32,3,43.2,43.2
14301.0,1,606,13,640.14,640.14
14304.0,1,139,17,383.45,383.45
14305.0,3,1089,96,1858.96,619.6533333333333
14306.0,2,1075,33,2093.32,1046.66
14307.0,6,2058,150,2995.72,499.28666666666663
14309.0,9,1633,74,2352.53,261.39222222222224
14311.0,1,146,20,310.26,310.26
14312.0,6,1012,74,1611.59,268.5983333333333
14314.0,1,296,8,120.0,120.0
14315.0,6,1021,64,2481.13,413.5216666666667
14317.0,1,255,24,508.58000000000004,508.58000000000004
14320.0,2,325,29,477.79,238.895
14321.0,5,2406,111,1530.75,306.15
14323.0,2,350,32,605.0600000000001,302.53000000000003
14326.0,1,103,8,183.85,183.85
14327.0,1,139,12,311.65,311.65
14329.0,7,3095,220,5014.84,716.4057142857143
14331.0,2,252,27,462.65999999999997,231.32999999999998
14332.0,3,481,22,866.31,288.77
14333.0,1,58,15,415.2,415.2
14334.0,8,1731,99,2552.21,319.02625
14335.0,2,379,55,468.26,234.13
14336.0,4,1759,77,1614.91,403.7275
14338.0,2,335,30,588.22,294.11
14339.0,1,168,14,309.52,309.52
14340.0,1,58,6,134.7,134.7
14341.0,8,1403,109,2182.28,272.785
14342.0,4,347,18,668.5600000000001,167.14000000000001
14344.0,8,477,56,889.9300000000001,111.24125000000001
14345.0,1,50,6,108.97999999999999,108.97999999999999
14346.0,2,605,55,1021.58,510.79
14348.0,1,183,18,409.57,409.57
14349.0,1,86,31,133.5,133.5
14350.0,1,183,18,282.93,282.93
14351.0,1,12,1,51.0,51.0
14352.0,4,538,44,1078.96,269.74
14353.0,1,64,6,90.6,90.6
14354.0,2,210,9,163.62,81.81
14355.0,1,92,11,174.4,174.4
14356.0,2,277,33,701.23,350.615
14357.0,1,148,39,225.77,225.77
14359.0,3,371,44,912.18,304.06
14360.0,4,1151,104,2128.23,532.0575
14362.0,1,100,37,161.2,161.2
14364.0,8,1967,62,3717.35,464.66875
14367.0,16,4438,272,9261.52,578.845
14368.0,1,36,8,155.0,155.0
14371.0,1,34,4,100.5,100.5
14373.0,1,17,4,76.55,76.55
14375.0,1,194,57,257.68,257.68
14377.0,2,219,11,617.05,308.525
14379.0,2,292,40,348.1,174.05
14381.0,1,146,56,202.68,202.68
14382.0,1,1237,121,626.0699999999999,626.0699999999999
14383.0,3,817,49,1247.69,415.8966666666667
14385.0,3,159,13,202.11,67.37
14386.0,1,54,7,142.4,142.4
14387.0,3,819,125,1770.56,590.1866666666666
14388.0,8,1941,126,3212.84,401.605
14389.0,2,729,33,1043.46,521.73
14390.0,9,2136,140,4652.82,516.98
14393.0,1,13,5,67.95,67.95
14395.0,9,1693,184,3507.71,389.74555555555554
14396.0,2,225,71,487.99,243.995
14397.0,19,1890,18,2612.96,137.52421052631578
14400.0,1,454,25,574.7,574.7
14401.0,13,4507,114,4051.48,311.6523076923077
14403.0,4,519,17,1475.81,368.9525
14404.0,6,839,70,1474.32,245.72
14406.0,1,77,8,156.75,156.75
14407.0,6,1415,67,2157.73,359.62166666666667
14408.0,7,1616,61,2606.53,372.3614285714286
14409.0,6,1230,40,2059.4500000000003,343.24166666666673
14410.0,9,571,153,1105.07,122.78555555555555
14411.0,1,196,14,1063.0,1063.0
14412.0,2,786,43,770.03,385.015
14413.0,1,68,22,122.7,122.7
14414.0,7,2512,79,1496.98,213.8542857142857
14415.0,13,3011,288,5900.28,453.86769230769227
14416.0,2,326,13,490.22,245.11
14418.0,3,1711,114,1937.25,645.75
14419.0,6,487,112,1058.06,176.34333333333333
14420.0,1,334,29,387.52,387.52
14421.0,2,365,25,813.11,406.555
14422.0,6,2906,189,4263.64,710.6066666666667
14423.0,1,120,3,265.2,265.2
14424.0,1,48,1,322.08,322.08
14426.0,10,2699,183,4481.67,448.16700000000003
14427.0,2,228,16,363.34000000000003,181.67000000000002
14428.0,5,436,108,1244.83,248.96599999999998
14431.0,1,130,17,470.36,470.36
14432.0,6,2070,256,2255.51,375.91833333333335
14434.0,6,368,3,1372.8,228.79999999999998
14436.0,1,129,9,89.06,89.06
14437.0,1,60,5,63.0,63.0
14438.0,1,82,9,131.9,131.9
14439.0,1,526,32,2661.24,2661.24
14440.0,5,588,34,2357.6800000000003,471.53600000000006
14441.0,4,446,43,1712.89,428.2225
14442.0,2,482,58,1589.82,794.91
14443.0,4,938,84,1420.2,355.05
14446.0,4,933,236,1039.58,259.895
14447.0,5,571,59,1163.23,232.64600000000002
14448.0,2,104,20,375.35,187.675
14449.0,4,757,203,907.1,226.775
14450.0,3,241,32,483.25,161.08333333333334
14451.0,2,389,86,662.59,331.295
14452.0,2,119,55,264.44,132.22
14453.0,1,49,22,119.93,119.93
14456.0,9,2908,582,3062.4,340.26666666666665
14457.0,1,88,4,113.64,113.64
14459.0,1,760,37,1837.92,1837.92
14460.0,3,881,14,434.34,144.78
14461.0,3,766,173,2103.06,701.02
14462.0,11,964,150,2004.02,182.18363636363637
14463.0,3,179,6,529.62,176.54
14465.0,3,405,107,1058.6200000000001,352.8733333333334
14466.0,7,1006,37,2272.4,324.62857142857143
14467.0,4,278,67,598.76,149.69
14470.0,2,193,43,461.19,230.595
14472.0,8,1160,153,1936.84,242.105
14473.0,2,88,7,234.34000000000003,117.17000000000002
14474.0,1,140,29,547.66,547.66
14475.0,3,447,35,925.85,308.6166666666667
14476.0,1,132,17,215.7,215.7
14477.0,4,720,7,1309.6,327.4
14479.0,2,117,18,316.25,158.125
14480.0,1,143,13,279.05,279.05
14481.0,2,489,25,636.51,318.255
14482.0,6,1646,110,2068.15,344.69166666666666
14483.0,1,97,9,137.1,137.1
14484.0,1,210,14,321.92,321.92
14485.0,1,71,44,165.75,165.75
14487.0,6,735,112,1196.33,199.38833333333332
14488.0,1,799,46,1064.28,1064.28
14489.0,1,299,30,463.38,463.38
14491.0,2,139,17,340.93,170.465
14493.0,5,1285,95,2383.2400000000002,476.648
14494.0,1,92,7,139.56,139.56
14495.0,2,62,6,123.8,61.9
14496.0,2,159,16,538.8100000000001,269.40500000000003
14497.0,1,235,29,475.37,475.37
14498.0,5,1098,161,1957.32,391.464
14499.0,3,501,147,815.32,271.77333333333337
14500.0,3,117,6,356.85,118.95
14501.0,2,161,9,251.21,125.605
14502.0,11,1498,369,2470.67,224.60636363636365
14503.0,6,2004,113,3543.26,590.5433333333334
14504.0,4,308,85,673.26,168.315
14505.0,8,2759,543,5905.64,738.205
14506.0,5,730,205,2012.17,402.434
14507.0,6,600,79,1383.18,230.53
14508.0,2,131,52,276.42,138.21
14511.0,5,784,54,1314.81,262.962
14512.0,2,122,19,275.28,137.64
14513.0,3,361,11,455.59000000000003,151.86333333333334
14514.0,3,589,65,1055.35,351.7833333333333
14515.0,6,1134,69,2102.09,350.34833333333336
14517.0,2,91,17,330.45,165.225
14518.0,1,278,16,174.37,174.37
14520.0,2,146,3,270.6,135.3
14522.0,4,525,16,974.54,243.635
14523.0,1,251,12,241.09,241.09
14524.0,9,676,162,1867.68,207.52
14525.0,9,2696,218,4332.2,481.35555555555555
14527.0,55,2089,337,8508.82,154.7058181818182
14528.0,1,278,18,364.21999999999997,364.21999999999997
14529.0,3,348,177,620.04,206.67999999999998
14530.0,6,1410,141,2925.91,487.65166666666664
14532.0,4,284,45,932.85,233.2125
14533.0,7,4019,53,1949.72,278.5314285714286
14534.0,18,2047,335,4447.05,247.05833333333334
14535.0,3,1831,281,2864.19,954.73
14536.0,1,40,18,171.8,171.8
14537.0,1,120,10,355.56,355.56
14538.0,2,155,19,388.25,194.125
14539.0,2,428,31,537.48,268.74
14540.0,3,421,64,996.26,332.08666666666664
14541.0,8,647,71,1461.65,182.70625
14542.0,1,19,5,103.25,103.25
14543.0,16,679,43,3630.33,226.895625
14544.0,2,1543,98,2024.45,1012.225
14546.0,5,1317,252,2578.09,515.618
14547.0,8,2668,199,4007.54,500.9425
14548.0,2,256,2,652.8,326.4
14549.0,1,136,56,289.24,289.24
14550.0,2,394,38,765.62,382.81
14551.0,2,106,9,186.23,93.115
14552.0,1,91,57,165.07,165.07
14553.0,5,493,105,859.27,171.85399999999998
14554.0,4,1478,147,2381.04,595.26
14555.0,2,130,18,324.14,162.07
14557.0,1,510,16,788.38,788.38
14560.0,22,1260,40,2237.77,101.71681818181818
14561.0,3,1014,67,1080.76,360.25333333333333
14562.0,18,1834,190,5074.77,281.9316666666667
14565.0,4,1540,111,3099.12,774.78
14566.0,1,800,4,1432.0,1432.0
14567.0,2,412,33,1530.3600000000001,765.1800000000001
14569.0,1,79,10,227.39,227.39
14570.0,2,95,29,218.06,109.03
14572.0,7,1428,191,2832.84,404.6914285714286
14573.0,9,544,127,1653.42,183.71333333333334
14576.0,1,12,1,35.400000000000006,35.400000000000006
14577.0,4,353,88,859.71,214.9275
14578.0,1,240,24,168.63,168.63
14581.0,1,217,16,138.6,138.6
14582.0,1,73,6,114.11,114.11
14583.0,5,792,244,1052.55,210.51
14584.0,4,383,68,1042.26,260.565
14585.0,1,91,29,157.05,157.05
14586.0,1,444,19,237.36,237.36
14587.0,9,761,175,1601.14,177.90444444444447
14589.0,1,5,3,39.75,39.75
14591.0,4,1297,139,1447.14,361.785
14592.0,3,415,132,570.46,190.15333333333334
14593.0,3,332,129,617.99,205.99666666666667
14594.0,2,185,48,379.83,189.915
14595.0,6,978,94,1740.6,290.09999999999997
14597.0,2,577,45,883.15,441.575
14598.0,1,189,49,221.97,221.97
14600.0,1,125,25,393.33000000000004,393.33000000000004
14601.0,1,168,7,213.96,213.96
14603.0,1,400,2,660.0,660.0
14606.0,93,6224,826,12156.65,130.71666666666667
14607.0,14,11766,38,16569.5,1183.5357142857142
14608.0,4,437,8,1785.15,446.2875
14609.0,4,7026,2,601.56,150.39
14616.0,3,104,2,406.08000000000004,135.36
14618.0,3,264,10,553.44,184.48000000000002
14619.0,1,152,20,394.44,394.44
14620.0,2,214,26,412.78000000000003,206.39000000000001
14621.0,5,993,80,1788.3600000000001,357.672
14622.0,1,146,21,320.58000000000004,320.58000000000004
14623.0,5,419,107,889.25,177.85
14624.0,2,162,13,225.85,112.925
14625.0,2,335,51,899.63,449.815
14626.0,4,1403,108,2791.27,697.8175
14628.0,2,272,22,671.96,335.98
14629.0,2,380,133,959.01,479.505
14631.0,3,622,38,1006.98,335.66
14632.0,1,96,8,114.56,114.56
14633.0,1,96,20,344.90000000000003,344.90000000000003
14636.0,2,241,27,609.85,304.925
14638.0,1,166,16,443.6,443.6
14639.0,6,1431,140,2984.49,497.41499999999996
14640.0,6,886,87,2125.08,354.18
14641.0,1,90,7,110.46,110.46
14642.0,1,76,2,96.12,96.12
14643.0,2,815,29,693.8100000000001,346.90500000000003
14644.0,2,258,26,830.76,415.38
14645.0,2,381,28,597.09,298.545
14646.0,73,196915,718,280206.02,3838.4386301369864
14647.0,1,95,24,243.22,243.22
14649.0,4,1018,149,1417.29,354.3225
14651.0,2,344,95,654.6,327.3
14652.0,1,53,29,114.18,114.18
14653.0,7,950,156,1947.55,278.2214285714286
14655.0,4,1089,35,1932.23,483.0575
14656.0,2,120,73,291.05,145.525
14657.0,4,466,103,848.22,212.055
14658.0,2,47,28,247.15,123.575
14659.0,9,1195,152,2529.93,281.1033333333333
14660.0,2,228,24,285.74,142.87
14661.0,1,35,4,107.95,107.95
14662.0,4,602,143,771.17,192.7925
14664.0,2,466,78,637.89,318.945
14665.0,5,740,63,1835.7,367.14
14666.0,1,161,14,195.25,195.25
14667.0,25,5385,356,9241.2,369.648
14669.0,3,775,158,1269.99,423.33
14670.0,2,337,107,411.53,205.765
14672.0,2,454,58,765.55,382.775
14673.0,5,1004,39,1736.4,347.28000000000003
14675.0,1,341,93,604.75,604.75
14676.0,6,2500,29,2548.2400000000002,424.7066666666667
14680.0,16,13476,78,28754.11,1797.131875
14681.0,3,76,6,498.95,166.31666666666666
14682.0,2,80,1,52.0,26.0
14684.0,5,853,230,1236.28,247.256
14687.0,1,470,15,628.38,628.38
14688.0,21,3621,151,5630.87,268.13666666666666
14689.0,1,76,13,112.8,112.8
14690.0,2,170,40,371.7,185.85
14691.0,5,707,52,2114.33,422.866
14692.0,4,265,54,591.55,147.8875
14693.0,1,34,8,172.9,172.9
14696.0,7,1630,117,2078.95,296.99285714285713
14697.0,2,181,22,188.60999999999999,94.30499999999999
14698.0,5,615,148,1250.76,250.152
14699.0,1,77,8,109.13000000000001,109.13000000000001
14700.0,3,1342,80,2235.3,745.1
14701.0,9,932,269,2549.37,283.2633333333333
14702.0,17,1454,197,3292.14,193.65529411764706
14703.0,1,183,22,318.17,318.17
14704.0,9,1082,288,1546.91,171.8788888888889
14705.0,1,100,1,179.0,179.0
14708.0,3,621,25,1126.37,375.45666666666665
14709.0,13,2484,72,4921.04,378.54153846153844
14710.0,4,378,124,606.13,151.5325
14711.0,11,978,222,2868.8,260.8
14712.0,3,315,21,917.07,305.69
14713.0,11,1615,148,2666.36,242.39636363636365
14714.0,1,229,10,160.19,160.19
14715.0,4,521,60,867.38,216.845
14716.0,2,604,45,329.68,164.84
14719.0,5,1032,177,1602.13,320.42600000000004
14720.0,3,219,34,663.81,221.26999999999998
14722.0,1,120,28,187.92000000000002,187.92000000000002
14723.0,6,695,193,1158.3,193.04999999999998
14725.0,1,593,45,718.08,718.08
14727.0,1,62,10,268.58,268.58
14729.0,1,197,69,313.49,313.49
14730.0,8,1132,317,2005.06,250.6325
14731.0,3,256,38,380.02,126.67333333333333
14732.0,8,1405,105,2702.4900000000002,337.81125000000003
14733.0,12,3764,103,9585.91,798.8258333333333
14735.0,32,2264,104,6065.69,189.5528125
14737.0,3,345,15,1164.55,388.18333333333334
14738.0,7,601,39,1314.45,187.77857142857144
14739.0,7,3820,47,3902.28,557.4685714285714
14740.0,3,735,85,1448.21,482.7366666666667
14741.0,6,841,35,1400.34,233.39
14744.0,7,627,21,1099.98,157.14000000000001
14745.0,5,1038,46,1220.26,244.052
14747.0,1,84,18,328.2,328.2
14748.0,5,1223,87,1415.75,283.15
14752.0,1,260,5,389.64,389.64
14753.0,1,211,30,563.15,563.15
14754.0,2,486,38,638.05,319.025
14755.0,11,2219,129,5010.28,455.47999999999996
14756.0,1,416,38,738.96,738.96
14757.0,1,160,19,420.5,420.5
14758.0,4,419,54,1484.06,371.015
14759.0,3,569,92,1625.97,541.99
14760.0,1,40,5,89.2,89.2
14761.0,2,118,11,255.9,127.95
14762.0,1,341,21,300.52,300.52
14764.0,1,190,6,278.3,278.3
14765.0,3,135,38,254.11,84.70333333333333
14766.0,6,1349,112,2473.37,412.2283333333333
14768.0,2,52,4,192.60000000000002,96.30000000000001
14769.0,8,7436,724,10674.75,1334.34375
14770.0,2,490,49,876.42,438.21
14772.0,1,82,9,139.26,139.26
14775.0,3,1174,57,1011.9,337.3
14776.0,11,3134,44,2538.3,230.75454545454548
14778.0,2,306,34,730.86,365.43
14779.0,3,84,39,386.15,128.71666666666667
14780.0,2,310,26,447.68,223.84
14782.0,1,114,6,200.10000000000002,200.10000000000002
14784.0,2,237,15,289.99,144.995
14785.0,2,84,2,77.4,38.7
14788.0,2,421,26,679.4399999999999,339.71999999999997
14789.0,1,116,6,197.64,197.64
14790.0,4,699,30,745.06,186.265
14792.0,1,2,2,6.2,6.2
14793.0,1,91,14,228.99,228.99
14794.0,7,673,68,1319.91,188.55857142857144
14795.0,1,17,6,131.45000000000002,131.45000000000002
14796.0,17,6025,408,8022.49,471.9111764705882
14798.0,3,150,11,173.74,57.913333333333334
14799.0,1,146,13,157.7,157.7
14800.0,12,3655,248,4339.74,361.645
14801.0,1,175,56,193.14,193.14
14803.0,3,370,35,845.55,281.84999999999997
14804.0,1,121,12,353.27,353.27
14805.0,4,115,30,554.65,138.6625
14806.0,1,330,11,193.39000000000001,193.39000000000001
14808.0,8,2147,176,2741.17,342.64625
14810.0,11,1016,109,2087.88,189.80727272727273
14813.0,2,67,25,155.43,77.715
14815.0,2,744,53,778.5,389.25
14816.0,1,5,4,271.85,271.85
14817.0,2,655,52,1110.34,555.17
14818.0,3,324,41,657.8,219.26666666666665
14819.0,2,109,13,272.07,136.035
14820.0,4,253,24,507.29,126.8225
14821.0,1,20,2,48.800000000000004,48.800000000000004
14823.0,3,88,56,321.43,107.14333333333333
14824.0,4,525,19,1127.71,281.9275
14825.0,12,991,83,2226.91,185.57583333333332
14828.0,3,2172,17,2139.76,713.2533333333334
14829.0,4,452,39,697.55,174.3875
14830.0,1,169,39,197.13,197.13
14834.0,6,734,43,1720.3,286.71666666666664
14836.0,3,45,5,102.44999999999999,34.15
14837.0,4,1436,96,1649.5,412.375
14840.0,1,31,4,62.85,62.85
14841.0,6,1778,104,3295.76,549.2933333333334
14842.0,4,1166,129,2824.69,706.1725
14844.0,4,1833,87,3189.81,797.4525
14847.0,1,120,13,309.4,309.4
14849.0,25,5694,163,7930.54,317.2216
14850.0,1,293,21,325.75,325.75
14851.0,2,325,28,511.35,255.675
14852.0,6,1747,96,2836.69,472.7816666666667
14853.0,2,82,8,475.8,237.9
14854.0,7,1832,110,2759.83,394.26142857142855
14855.0,2,267,13,645.65,322.825
14856.0,3,714,65,1311.3799999999999,437.1266666666666
14857.0,2,464,58,1173.12,586.56
14859.0,4,671,48,1353.74,338.435
14860.0,1,232,11,170.32,170.32
14861.0,1,117,6,125.79,125.79
14862.0,2,772,47,841.1999999999999,420.59999999999997
14863.0,1,132,11,266.76,266.76
14865.0,2,108,4,52.2,26.1
14866.0,12,6752,30,14389.9,1199.1583333333333
14867.0,3,328,31,710.28,236.76
14868.0,8,1405,97,2953.59,369.19875
14869.0,2,550,66,725.7,362.85
14870.0,1,119,13,327.25,327.25
14871.0,4,185,69,522.38,130.595
14873.0,1,168,28,519.68,519.68
14875.0,2,558,46,1465.3200000000002,732.6600000000001
14878.0,9,802,63,1485.54,165.06
14880.0,3,373,45,706.19,235.39666666666668
14881.0,1,316,17,255.4,255.4
14882.0,2,158,6,589.7,294.85
14883.0,6,790,40,761.59,126.93166666666667
14885.0,1,724,15,765.3199999999999,765.3199999999999
14886.0,1,160,18,364.8,364.8
14887.0,1,1100,6,1862.0,1862.0
14888.0,1,184,20,369.2,369.2
14889.0,1,90,10,135.9,135.9
14890.0,1,51,7,125.65,125.65
14891.0,2,505,30,554.38,277.19
14893.0,2,799,72,1237.8500000000001,618.9250000000001
14894.0,1,265,23,655.75,655.75
14895.0,20,4851,281,11138.710000000001,556.9355
14896.0,2,279,43,468.77000000000004,234.38500000000002
14897.0,4,468,43,1366.38,341.595
14898.0,6,1020,87,1303.52,217.25333333333333
14901.0,9,661,73,1421.29,157.92111111111112
14902.0,1,218,20,332.66,332.66
14903.0,5,1536,229,2810.63,562.126
14904.0,2,1985,66,1025.44,512.72
14905.0,2,287,14,616.15,308.075
14907.0,7,1691,126,3501.1,500.15714285714284
14908.0,1,132,9,277.8,277.8
14910.0,4,238,25,434.35,108.5875
14911.0,201,80265,1816,143825.06,715.5475621890547
14912.0,2,971,22,867.85,433.925
14913.0,4,1743,75,1227.43,306.8575
14915.0,2,112,12,307.48,153.74
14916.0,4,1136,71,1268.98,317.245
14918.0,2,675,39,1610.15,805.075
14920.0,2,509,57,977.77,488.885
14921.0,2,953,78,1316.07,658.035
14923.0,1,418,44,749.1,749.1
14924.0,1,64,10,310.05,310.05
14929.0,1,136,11,223.88,223.88
14930.0,3,1166,116,2372.86,790.9533333333334
14931.0,5,417,30,1257.68,251.536
14932.0,1,80,17,363.53,363.53
14934.0,2,1042,68,1890.94,945.47
14935.0,1,935,10,1784.71,1784.71
14936.0,8,4085,213,8137.02,1017.1275
14937.0,3,484,33,1621.88,540.6266666666667
14944.0,12,2815,101,5900.25,491.6875
14946.0,1,22,3,100.9,100.9
14947.0,2,179,14,290.82,145.41
14948.0,6,673,56,1101.97,183.66166666666666
14950.0,1,136,19,371.2,371.2
14951.0,1,311,20,311.69,311.69
14952.0,11,3355,117,8099.49,736.3172727272727
14953.0,1,225,54,289.82,289.82
14954.0,1,127,75,336.17,336.17
14957.0,1,34,12,58.49,58.49
14958.0,3,129,33,499.68,166.56
14959.0,4,494,37,695.42,173.855
14960.0,2,221,23,221.27,110.635
14961.0,9,3708,195,7044.68,782.7422222222223
14962.0,1,44,5,126.7,126.7
14963.0,5,1176,150,1487.8,297.56
14964.0,1,143,13,206.21,206.21
14965.0,2,365,80,599.0,299.5
14966.0,1,187,35,191.32,191.32
14967.0,1,140,6,463.8,463.8
14968.0,1,127,37,147.59,147.59
14970.0,4,250,24,1592.06,398.015
14971.0,3,644,144,1116.57,372.19
14972.0,1,28,18,114.77,114.77
14973.0,3,369,29,1314.45,438.15000000000003
14974.0,1,44,17,114.39,114.39
14975.0,1,380,11,279.94,279.94
14976.0,7,234,47,790.86,112.98
14978.0,5,525,136,1931.42,386.284
14981.0,1,97,8,102.12,102.12
14984.0,2,60,37,213.27,106.635
14985.0,2,260,78,296.75,148.375
14987.0,2,128,2,326.4,163.2
14988.0,1,141,40,334.54,334.54
14995.0,2,103,53,233.23000000000002,116.61500000000001
14997.0,3,1120,25,546.1999999999999,182.06666666666663
14998.0,2,270,70,429.87,214.935
15000.0,1,218,76,490.52,490.52
15002.0,4,862,94,1641.76,410.44
15004.0,1,630,154,1246.32,1246.32
15005.0,28,4247,366,6316.57,225.5917857142857
15006.0,1,302,121,502.09,502.09
15007.0,1,69,12,156.91,156.91
